,count,mean,std,min,25%,50%,75%,max
364,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,3964.0,0.04919273461150353,0.2162975077232202,0.0,0.0,0.0,0.0,1.0
367,3964.0,0.05322906155398587,0.2245182511966251,0.0,0.0,0.0,0.0,1.0
368,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
374,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
375,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
377,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
378,3964.0,0.11200807265388496,0.3154161727531349,0.0,0.0,0.0,0.0,1.0
379,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
380,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
381,3964.0,0.007820383451059535,0.08809757641804668,0.0,0.0,0.0,0.0,1.0
382,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
383,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
384,3964.0,0.006811301715438951,0.0822594365483828,0.0,0.0,0.0,0.0,1.0
385,3964.0,0.040867810292633706,0.19800889695523166,0.0,0.0,0.0,0.0,1.0
386,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
387,3964.0,0.0037840565085771947,0.0614059334118537,0.0,0.0,0.0,0.0,1.0
388,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
390,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
391,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,3964.0,0.06231079717457114,0.24174967455423949,0.0,0.0,0.0,0.0,1.0
393,3964.0,0.012865792129162463,0.11270966343439458,0.0,0.0,0.0,0.0,1.0
394,3964.0,0.015136226034308779,0.12211012353808907,0.0,0.0,0.0,0.0,1.0
395,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
397,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
398,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
399,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,3964.0,0.05247225025227043,0.22300551334545474,0.0,0.0,0.0,0.0,1.0
407,3964.0,0.017658930373360242,0.13172497794362312,0.0,0.0,0.0,0.0,1.0
408,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,3964.0,0.005045408678102927,0.07086056191231394,0.0,0.0,0.0,0.0,1.0
410,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,3964.0,0.012865792129162463,0.11270966343439458,0.0,0.0,0.0,0.0,1.0
414,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,3964.0,0.0025227043390514633,0.05016946541782402,0.0,0.0,0.0,0.0,1.0
417,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
418,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
419,3964.0,0.009838546922300706,0.09871275546940181,0.0,0.0,0.0,0.0,1.0
420,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
421,3964.0,0.03708375378405651,0.18899089785904086,0.0,0.0,0.0,0.0,1.0
422,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
423,3964.0,0.002270433905146317,0.04760095211393717,0.0,0.0,0.0,0.0,1.0
424,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,3964.0,0.017658930373360242,0.13172497794362312,0.0,0.0,0.0,0.0,1.0
428,3964.0,0.05423814328960646,0.22651558649292286,0.0,0.0,0.0,0.0,1.0
429,3964.0,0.02547931382441978,0.15759563406640978,0.0,0.0,0.0,0.0,1.0
430,3964.0,0.0012613521695257316,0.03549759204391997,0.0,0.0,0.0,0.0,1.0
431,3964.0,0.008577194752774974,0.09222674361485976,0.0,0.0,0.0,0.0,1.0
432,3964.0,0.0002522704339051463,0.0158830234497449,0.0,0.0,0.0,0.0,1.0
433,3964.0,0.04591321897073663,0.20932331174188037,0.0,0.0,0.0,0.0,1.0
434,3964.0,0.0015136226034308778,0.03888075244278508,0.0,0.0,0.0,0.0,1.0
435,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
441,3964.0,0.022704339051463168,0.14897802201497512,0.0,0.0,0.0,0.0,1.0
442,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
443,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
444,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
445,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
446,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
447,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,3964.0,0.0015136226034308778,0.03888075244278508,0.0,0.0,0.0,0.0,1.0
449,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,3964.0,0.07492431886982846,0.2633024017273726,0.0,0.0,0.0,0.0,1.0
453,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,3964.0,0.04061553985872856,0.19742277024226432,0.0,0.0,0.0,0.0,1.0
457,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,3964.0,0.029263370332996974,0.16856510181733037,0.0,0.0,0.0,0.0,1.0
459,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,3964.0,0.0017658930373360242,0.04199070691542103,0.0,0.0,0.0,0.0,1.0
464,3964.0,0.010343087790110998,0.10118641827913387,0.0,0.0,0.0,0.0,1.0
465,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,3964.0,0.005549949545913219,0.07430033832387045,0.0,0.0,0.0,0.0,1.0
470,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,3964.0,0.0027749747729566097,0.05261152502642579,0.0,0.0,0.0,0.0,1.0
473,3964.0,0.022199798183652877,0.14735143213442564,0.0,0.0,0.0,0.0,1.0
474,3964.0,0.02245206861755802,0.1481671740103414,0.0,0.0,0.0,0.0,1.0
475,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,3964.0,0.01639757820383451,0.12701483162658264,0.0,0.0,0.0,0.0,1.0
481,3964.0,0.006306760847628658,0.07917428237346924,0.0,0.0,0.0,0.0,1.0
482,3964.0,0.01160443995963673,0.10711055572906257,0.0,0.0,0.0,0.0,1.0
483,3964.0,0.008324924318869829,0.09087190505489669,0.0,0.0,0.0,0.0,1.0
484,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,3964.0,0.011856710393541877,0.10825472364239647,0.0,0.0,0.0,0.0,1.0
487,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,3964.0,0.006559031281533804,0.08073199243011464,0.0,0.0,0.0,0.0,1.0
490,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,3964.0,0.0017658930373360242,0.04199070691542103,0.0,0.0,0.0,0.0,1.0
493,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,3964.0,0.007820383451059535,0.08809757641804668,0.0,0.0,0.0,0.0,1.0
503,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,3964.0,0.006306760847628658,0.07917428237346924,0.0,0.0,0.0,0.0,1.0
507,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,3964.0,0.0073158425832492435,0.08523000388195068,0.0,0.0,0.0,0.0,1.0
511,3964.0,0.0479313824419778,0.21364802836494928,0.0,0.0,0.0,0.0,1.0
512,3964.0,0.06786074672048435,0.2515385205806549,0.0,0.0,0.0,0.0,1.0
513,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,3964.0,0.0073158425832492435,0.08523000388195068,0.0,0.0,0.0,0.0,1.0
519,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,3964.0,0.04389505549949546,0.2048874560090199,0.0,0.0,0.0,0.0,1.0
524,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,3964.0,0.016145307769929364,0.12605016875166258,0.0,0.0,0.0,0.0,1.0
544,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,3964.0,0.0007568113017154389,0.027503260954524846,0.0,0.0,0.0,0.0,1.0
546,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,3964.0,0.005802219979818365,0.0759605807376866,0.0,0.0,0.0,0.0,1.0
549,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,3964.0,0.0037840565085771947,0.0614059334118537,0.0,0.0,0.0,0.0,1.0
552,3964.0,0.0073158425832492435,0.08523000388195068,0.0,0.0,0.0,0.0,1.0
553,3964.0,0.08854692230070636,0.2841244970412411,0.0,0.0,0.0,0.0,1.0
554,3964.0,0.0010090817356205853,0.03175402113835488,0.0,0.0,0.0,0.0,1.0
555,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,3964.0,0.0035317860746720484,0.05933127846531447,0.0,0.0,0.0,0.0,1.0
559,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,3964.0,0.07290615539858729,0.26001519836099024,0.0,0.0,0.0,0.0,1.0
562,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,3964.0,0.0010090817356205853,0.03175402113835488,0.0,0.0,0.0,0.0,1.0
564,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,3964.0,0.031029263370333,0.1734186696260812,0.0,0.0,0.0,0.0,1.0
566,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
567,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
568,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,3964.0,0.0025227043390514633,0.05016946541782402,0.0,0.0,0.0,0.0,1.0
571,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,3964.0,0.014127144298688193,0.11803000674776512,0.0,0.0,0.0,0.0,1.0
579,3964.0,0.010090817356205853,0.09995755761667714,0.0,0.0,0.0,0.0,1.0
580,3964.0,0.002270433905146317,0.04760095211393717,0.0,0.0,0.0,0.0,1.0
581,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,3964.0,0.01236125126135217,0.11050579775249303,0.0,0.0,0.0,0.0,1.0
584,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,3964.0,0.0025227043390514633,0.05016946541782403,0.0,0.0,0.0,0.0,1.0
586,3964.0,0.0012613521695257316,0.03549759204391997,0.0,0.0,0.0,0.0,1.0
587,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,3964.0,0.005802219979818365,0.07596058073768659,0.0,0.0,0.0,0.0,1.0
591,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,3964.0,0.004288597376387487,0.06535505204116132,0.0,0.0,0.0,0.0,1.0
599,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,3964.0,0.006559031281533804,0.08073199243011464,0.0,0.0,0.0,0.0,1.0
603,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,3964.0,0.0005045408678102926,0.022459153032769887,0.0,0.0,0.0,0.0,1.0
607,3964.0,0.020433905146316853,0.141497036989998,0.0,0.0,0.0,0.0,1.0
608,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,3964.0,0.041120080726538846,0.1985929732489654,0.0,0.0,0.0,0.0,1.0
610,3964.0,0.037840565085771945,0.19083459818658444,0.0,0.0,0.0,0.0,1.0
611,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
614,3964.0,0.005549949545913219,0.07430033832387045,0.0,0.0,0.0,0.0,1.0
615,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
616,3964.0,0.006811301715438951,0.0822594365483828,0.0,0.0,0.0,0.0,1.0
617,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,3964.0,0.008324924318869829,0.09087190505489669,0.0,0.0,0.0,0.0,1.0
622,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,3964.0,0.0012613521695257316,0.03549759204391997,0.0,0.0,0.0,0.0,1.0
632,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
634,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,3964.0,0.00958627648839556,0.09745140095027666,0.0,0.0,0.0,0.0,1.0
644,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,3964.0,0.011352169525731584,0.10595343219275485,0.0,0.0,0.0,0.0,1.0
647,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,3964.0,0.1743188698284561,0.3794313117685139,0.0,0.0,0.0,0.0,1.0
651,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,3964.0,0.08097880928355197,0.2728369856652573,0.0,0.0,0.0,0.0,1.0
657,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
659,3964.0,0.09434914228052473,0.2923507190324141,0.0,0.0,0.0,0.0,1.0
660,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,3964.0,0.0025227043390514633,0.05016946541782402,0.0,0.0,0.0,0.0,1.0
662,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
663,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
664,3964.0,0.0015136226034308778,0.03888075244278508,0.0,0.0,0.0,0.0,1.0
665,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,3964.0,0.008324924318869829,0.09087190505489669,0.0,0.0,0.0,0.0,1.0
668,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,3964.0,0.012865792129162463,0.11270966343439458,0.0,0.0,0.0,0.0,1.0
674,3964.0,0.06584258324924319,0.2480380170021558,0.0,0.0,0.0,0.0,1.0
675,3964.0,0.03708375378405651,0.18899089785904086,0.0,0.0,0.0,0.0,1.0
676,3964.0,0.007820383451059535,0.08809757641804666,0.0,0.0,0.0,0.0,1.0
677,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,3964.0,0.0010090817356205853,0.03175402113835488,0.0,0.0,0.0,0.0,1.0
680,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
681,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
684,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,3964.0,0.0052976791120080725,0.07260126315165394,0.0,0.0,0.0,0.0,1.0
691,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,3964.0,0.06710393541876893,0.25023347824738174,0.0,0.0,0.0,0.0,1.0
693,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,3964.0,0.00479313824419778,0.06907508773053522,0.0,0.0,0.0,0.0,1.0
695,3964.0,0.12033299697275479,0.3253915750667182,0.0,0.0,0.0,0.0,1.0
696,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,3964.0,0.07971745711402624,0.2708894535160692,0.0,0.0,0.0,0.0,1.0
699,3964.0,0.11781029263370334,0.322424026593192,0.0,0.0,0.0,0.0,1.0
700,3964.0,0.005045408678102927,0.07086056191231395,0.0,0.0,0.0,0.0,1.0
701,3964.0,0.0012613521695257316,0.03549759204391997,0.0,0.0,0.0,0.0,1.0
702,3964.0,0.004288597376387487,0.06535505204116132,0.0,0.0,0.0,0.0,1.0
703,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
705,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
706,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
707,3964.0,0.0025227043390514633,0.05016946541782402,0.0,0.0,0.0,0.0,1.0
708,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
709,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
710,3964.0,0.0010090817356205853,0.03175402113835488,0.0,0.0,0.0,0.0,1.0
711,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,3964.0,0.0035317860746720484,0.05933127846531447,0.0,0.0,0.0,0.0,1.0
714,3964.0,0.044651866801210895,0.20656437659863464,0.0,0.0,0.0,0.0,1.0
715,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,3964.0,0.0002522704339051463,0.0158830234497449,0.0,0.0,0.0,0.0,1.0
719,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,3964.0,0.0005045408678102926,0.022459153032769887,0.0,0.0,0.0,0.0,1.0
722,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,3964.0,0.0015136226034308778,0.03888075244278508,0.0,0.0,0.0,0.0,1.0
724,3964.0,0.018920282542885972,0.13626074032473162,0.0,0.0,0.0,0.0,1.0
725,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,3964.0,0.9407164480322906,0.23618442975103732,0.0,1.0,1.0,1.0,1.0
727,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,3964.0,0.020433905146316853,0.141497036989998,0.0,0.0,0.0,0.0,1.0
729,3964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
