index,CID,SMILES
16263,EDJ-MED-fcba3f31-10,O=C(Nc1cncc2ccccc12)[C@]1(COCc2n[nH]c(=O)[nH]2)CCOc2ccc(Cl)cc21
16264,EDJ-MED-fcba3f31-11,O=C(Nc1cncc2ccccc12)[C@]1(COC[C@@H]2C[C@H](CO)CO2)CCOc2ccc(Cl)cc21
16265,EDJ-MED-fcba3f31-12,O=C(Nc1cncc2ccccc12)[C@]1(COCc2n[nH]c(=O)s2)CCOc2ccc(Cl)cc21
16266,EDJ-MED-40433386-1,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@H]1COCCN1CC(F)(F)F
16267,EDJ-MED-40433386-2,NS(=O)(=O)c1[nH]ncc1C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16268,EDJ-MED-40433386-3,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@]1(O)CCSC1
16269,EDJ-MED-40433386-4,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1(CO)CCC1
16270,EDJ-MED-40433386-5,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@H](O)C1CCC1
16271,EDJ-MED-40433386-6,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@]12CCO[C@H]1CCOC2
16272,EDJ-MED-40433386-7,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@@]1(O)CCSC1
16273,EDJ-MED-40433386-8,N#C[C@]1(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCOC1
16274,EDJ-MED-40433386-9,O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@H]1CCc2ncnn2C1
16275,EDJ-MED-40433386-10,NCC1(C(=O)NC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CC1
16276,EDJ-MED-d203f206-1,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1nnco1
16277,EDJ-MED-d203f206-2,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1ncon1
16278,EDJ-MED-d203f206-3,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCOC[C@@H]1c1ncon1
16279,EDJ-MED-d203f206-4,NC(=O)[C@H]1C[C@H]2C[C@@H](NC(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)[C@H]2C1
16280,EDJ-MED-d203f206-5,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N(CCO)c1ccncn1
16281,EDJ-MED-d203f206-6,N#C[C@]12CN(C(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C[C@H]1CS(=O)(=O)C2
16282,EDJ-MED-d203f206-7,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@@H]1CC12CC(O)C2
16283,EDJ-MED-d203f206-8,NC(=O)C[C@H]1CCCN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16284,EDJ-MED-d203f206-9,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC[C@@](O)(CO)C1
16285,EDJ-MED-d203f206-10,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCCC2(C1)[C@@H](O)C[C@H]2O
16286,EDJ-MED-d203f206-11,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1nnnn1C1CC1
16287,EDJ-MED-d203f206-12,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1n[nH]c(CO)n1
16288,EDJ-MED-d203f206-13,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1cnncn1
16289,EDJ-MED-d203f206-14,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCOC[C@@H]1c1nnn[nH]1
16290,EDJ-MED-d203f206-15,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC[C@H]1[C@@H](O)CO
16291,EDJ-MED-d203f206-16,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC[C@H]1c1nnn[nH]1
16292,EDJ-MED-d203f206-17,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1nnnn1-c1cccnc1
16293,EDJ-MED-d203f206-18,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1nccnn1
16294,EDJ-MED-d203f206-19,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1[C@H](CO)CCC[C@@H]1CO
16295,EDJ-MED-d203f206-20,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)Nc1ncncn1
16296,EDJ-MED-d203f206-21,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC[C@@H](c2nnn[nH]2)C1
16297,EDJ-MED-d203f206-22,NC(=O)[C@H]1CCCN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16298,EDJ-MED-d203f206-23,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@@H]1CCCNC1=O
16299,EDJ-MED-d203f206-24,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCO[C@H](Cn2ccnn2)C1
16300,EDJ-MED-d203f206-25,N#C[C@@H]1CN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)CCO1
16301,EDJ-MED-d203f206-26,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC[C@@H](O)C1
16302,EDJ-MED-d203f206-27,NC(=O)NC[C@@H]1CCCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
16303,EDJ-MED-d203f206-28,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)NC1CCN(c2ncn[nH]2)CC1
16304,EDJ-MED-d203f206-29,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@@H]1CCNC1=O
16305,EDJ-MED-d203f206-30,NC(=O)[C@H]1CCCCN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16306,EDJ-MED-d203f206-31,NC(=O)CN(C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CCOCC1
16307,EDJ-MED-d203f206-32,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC(=O)N2CCOC[C@H]2C1
16308,EDJ-MED-d203f206-33,NC(=O)[C@H]1C[C@@H](O)CN1C(=O)C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16309,EDJ-MED-d203f206-34,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N[C@@H]1C[C@H]1CO
16310,EDJ-MED-d203f206-35,O=C1NC(=O)[C@@H]2CN(C(=O)C[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)CC[C@H]12
16311,EDJ-MED-d203f206-36,N#C[C@@]1(C(N)=O)CCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
16312,EDJ-MED-d203f206-37,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC[S+]([O-])CC1
16313,EDJ-MED-d203f206-38,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCOC[C@@H]1CO
16314,EDJ-MED-d203f206-39,NC(=O)[C@]1(O)CCCN(C(=O)C[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
16315,EDJ-MED-d203f206-40,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CC[C@@H](O)[C@H](CO)C1
16316,EDJ-MED-d203f206-41,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC[C@@H]1CO
16317,EDJ-MED-d203f206-42,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC[C@@H](CO)[C@H]1CO
16318,EDJ-MED-d203f206-43,O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCC[C@H](O)C1
16319,EDJ-MED-6864a934-1,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cc(CO)cc(CO)c1
16320,EDJ-MED-6864a934-2,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cc2n(n1)CCO2
16321,EDJ-MED-6864a934-3,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1c[nH]n2ccnc12
16322,EDJ-MED-6864a934-4,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1nccn2ccnc12
16323,EDJ-MED-6864a934-5,N#CCn1nccc1C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16324,EDJ-MED-6864a934-6,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@H]1CCCc2n[nH]nc21
16325,EDJ-MED-6864a934-7,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cnc2n[nH]nc2c1
16326,EDJ-MED-6864a934-8,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)c1cccc2cnnn12
16327,EDJ-MED-6864a934-9,N#CCn1ccc(C(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n1
16328,EDJ-MED-6864a934-10,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@H](O)C1(O)CCC1
16370,ALP-UNI-dbbfd3db-1,O=C(Cc1ccc(-n2cnnn2)cc1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16371,ALP-UNI-dbbfd3db-2,O=C(Cn1nc2n(c(=O)c1=O)CCC2)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16372,ALP-UNI-dbbfd3db-3,O=C(CN1CCN(C2CC2)C1=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16373,ALP-UNI-dbbfd3db-4,Cc1nc2n(n1)C[C@H](C(=O)N[C@@]1(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc31)CC2
16374,ALP-UNI-dbbfd3db-5,NC(=O)c1ccc(OCC(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc1
16375,ALP-UNI-dbbfd3db-6,O=C(N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)C1CCC(C(=O)N2CCCC2)O1
16376,ALP-UNI-dbbfd3db-7,O=C(Cn1cnc(C(F)(F)F)n1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16377,ALP-UNI-dbbfd3db-8,O=C(Cn1nnc(-c2ccccc2)n1)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16378,ALP-UNI-dbbfd3db-9,O=C(Cn1ncn2nccc2c1=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16379,ALP-UNI-dbbfd3db-10,O=C(Cn1cc(Cl)c(=O)[nH]c1=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16380,ALP-UNI-dbbfd3db-11,N#Cc1cn(CC(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)[nH]c1=O
16381,ALP-UNI-dbbfd3db-12,Cc1c(O)c(=O)ccn1CC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16382,ALP-UNI-dbbfd3db-13,Cn1cc(C2=NOC(C(=O)N[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C2)cn1
16383,ALP-UNI-dbbfd3db-14,N#Cc1ccc(C(=O)NCC(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc1
16384,ALP-UNI-dbbfd3db-15,CC(NC(=O)C1CCC1)C(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16385,ALP-UNI-dbbfd3db-16,Cn1ncc2c(=O)n(CC(=O)N[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)cnc21
16386,ALP-UNI-dbbfd3db-17,Cc1nc2cc[nH]n2c(=O)c1CC(=O)N[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16387,ALP-UNI-dbbfd3db-18,Cn1c(=O)ccn(CC(=O)N[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c1=O
16535,WIL-UCB-7ba4ac3a-1,O=C(Nc1cncc2cc3c(cc12)OCO3)[C@@H]1CCOc2ccc(Cl)cc21
16536,WIL-UCB-7ba4ac3a-2,CN(C(=O)[C@@H]1CCOc2ccc(Cl)cc21)c1cncc2ccccc12
16537,WIL-UCB-7ba4ac3a-3,O=S(=O)(Nc1cncc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21
16628,EDJ-MED-00143744-1,Cn1nnnc1COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16629,EDJ-MED-00143744-2,CNS(=O)(=O)CCOC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16630,EDJ-MED-60df06f3-1,Cn1cnnc1COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16641,VLA-UNK-3a43cd95-1,O=C1N[C@]2(CCOc3cc(F)c(Cl)cc32)C(=O)N1c1cncc2ccccc12
16643,VLA-UNK-3a43cd95-3,O=C1C[C@]2(CCOc3cc(F)c(Cl)cc32)C(=O)N1c1cncc2ccccc12
16659,DAR-DIA-0f2f46c9-3,NS(=O)(=O)N1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21
16662,DAR-DIA-0f2f46c9-6,CS(=O)(=O)N1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21
16665,DAR-DIA-0f2f46c9-9,CNS(=O)(=O)N1CC[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc21
16716,NIR-THE-3fc2bec4-1,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCNc2cc(F)c(Cl)cc21
16724,MAT-POS-78e1d523-3,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21
16726,MAT-POS-78e1d523-5,O=C(Nc1cncc2ccccc12)[C@@H]1CCNc2cc(Cl)c(Cl)cc21
16742,PET-UNK-824b5c6a-1,CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16743,PET-UNK-824b5c6a-2,CCCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16744,PET-UNK-824b5c6a-3,O=C(Nc1cncc2ccccc12)[C@]1(OC2CC2)CCOc2ccc(Cl)cc21
16745,PET-UNK-4880b143-1,CS(=O)(=O)CCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16792,VLA-UNK-ba665ac8-1,O=C1CN[C@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12
16793,VLA-UNK-ba665ac8-2,CN1CC(=O)N(c2cncc3ccccc23)C(=O)[C@@]12CCOc1ccc(Cl)cc12
16890,EDJ-MED-6d9ff7d0-9,CS(=O)(=O)CCN[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16891,EDJ-MED-6d9ff7d0-10,CS(=O)(=O)CCCN[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
16918,MAT-POS-a13804f0-3,O=C(Nc1cncc2ccccc12)[C@@H]1CCOc2cc(F)c(Cl)cc21
16920,EDJ-MED-611d11e7-1,CO[C@@]1(C(=O)Nc2cncc3ccc(S(C)(=O)=O)cc23)CCOc2ccc(Cl)cc21
16921,EDJ-MED-611d11e7-2,CS(=O)(=O)c1ccc2cncc(NC(=O)[C@@H]3CCNc4cc(Cl)c(Cl)cc43)c2c1
16922,EDJ-MED-611d11e7-3,CS(=O)(=O)c1ccc2cncc(NC(=O)[C@@H]3CCOc4cc(F)c(Cl)cc43)c2c1
16923,EDJ-MED-611d11e7-4,CO[C@@]1(C(=O)Nc2cncc3ccc(F)cc23)CCOc2ccc(Cl)cc21
16924,EDJ-MED-611d11e7-5,O=C(Nc1cncc2ccc(F)cc12)[C@@H]1CCNc2cc(Cl)c(Cl)cc21
16925,EDJ-MED-611d11e7-6,O=C(Nc1cncc2ccc(F)cc12)[C@@H]1CCOc2cc(F)c(Cl)cc21
16926,EDJ-MED-611d11e7-7,COc1ccc2cncc(NC(=O)[C@]3(OC)CCOc4ccc(Cl)cc43)c2c1
16927,EDJ-MED-611d11e7-8,COc1ccc2cncc(NC(=O)[C@@H]3CCNc4cc(Cl)c(Cl)cc43)c2c1
16928,EDJ-MED-611d11e7-9,COc1ccc2cncc(NC(=O)[C@@H]3CCOc4cc(F)c(Cl)cc43)c2c1
16929,EDJ-MED-611d11e7-10,CO[C@@]1(C(=O)Nc2cncc3ccncc23)CCOc2ccc(Cl)cc21
16930,EDJ-MED-611d11e7-11,O=C(Nc1cncc2ccncc12)[C@@H]1CCNc2cc(Cl)c(Cl)cc21
16931,EDJ-MED-611d11e7-12,O=C(Nc1cncc2ccncc12)[C@@H]1CCOc2cc(F)c(Cl)cc21
16961,ALP-POS-e4f7337d-1,O=C(C1CCC(CN[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)O1)N1CCCC1
16962,DAV-ILL-89eb723b-1,O=C(NC1CNCc2ccccc21)[C@@H]1CCNc2cc(Cl)c(Cl)cc21
16974,DAV-ILL-03f0d021-1,O=C(NC1COCc2ccccc21)[C@@H]1CCNc2cc(Cl)c(Cl)cc21
16975,DAV-ILL-edda7d6f-1,O=C(NC1=COCc2ccccc21)[C@@H]1CCNc2cc(Cl)c(Cl)cc21
16978,MAT-POS-932d1078-3,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2c(F)cc(F)cc21
16980,MAT-POS-932d1078-5,COC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(Cl)c(Cl)cc21
17111,MAT-POS-3ccb8ef6-1,O=C(Nc1cncc2ccccc12)[C@@H]1CNCc2ccc(Cl)cc21
17141,EDJ-MED-ba7e64f2-1,O=C(Nc1cncc2ccc(O)cc12)[C@@H]1CCOc2ccc(Cl)cc21
17142,EDJ-MED-ba7e64f2-2,O=C(Nc1c[nH]c(=O)c2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21
17143,EDJ-MED-ba7e64f2-3,O=C(Nc1c(=O)[nH]cc2ccccc12)[C@@H]1CCOc2ccc(Cl)cc21
17144,PET-UNK-3bb57da2-1,CS(=O)(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17145,PET-UNK-3bb57da2-2,CN(C)S(=O)(=O)CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17146,PET-UNK-3bb57da2-3,COCCO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17147,PET-UNK-3bb57da2-4,O=C(Nc1cncc2ccccc12)[C@]1(OCCOC2CC2)CCOc2ccc(Cl)cc21
17184,MAT-POS-993cdc78-2,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2cc(F)c(Cl)cc21
17185,BEN-DND-a02b439d-1,O=C(Nc1cncc2ccccc12)[C@@H]1CN(CC(F)(F)F)Cc2cc(Cl)c(Cl)cc21
17186,BEN-DND-a02b439d-2,CC(C)(O)CN1Cc2cc(Cl)c(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1
17187,BEN-DND-a02b439d-3,COCCN1Cc2cc(Cl)c(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1
17194,BEN-DND-a02b439d-10,CS(=O)(=O)c1ccc2cncc(NC(=O)[C@@H]3CNCc4cc(Cl)c(Cl)cc43)c2c1
17195,BEN-DND-a02b439d-11,CN1Cc2cc(Cl)c(Cl)cc2[C@H](C(=O)Nc2cncc3ccc(S(C)(=O)=O)cc23)C1
17196,BEN-DND-a02b439d-12,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CN(C)Cc2cc(Cl)c(Cl)cc21
17197,BEN-DND-a02b439d-13,CO[C@@]1(C(=O)Nc2cncc3ccccc23)CNCc2cc(Cl)c(Cl)cc21
17198,BEN-DND-a02b439d-14,O=C(Nc1cncc2ccccc12)[C@@H]1CNCc2cc(Cl)c(Cl)cc21
17199,BEN-DND-a02b439d-15,CN1Cc2cc(Cl)c(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1
17200,BEN-DND-34fc7f90-1,O=C(Nc1cncc2cnccc12)[C@@H]1COCc2cc(Cl)c(Cl)cc21
17201,BEN-DND-34fc7f90-2,O=C(Nc1cncc2ccncc12)[C@@H]1COCc2cc(Cl)c(Cl)cc21
17202,BEN-DND-34fc7f90-3,CN1Cc2cc(Cl)c(Cl)cc2[C@H](C(=O)Nc2cncc3ccncc23)C1
17203,BEN-DND-34fc7f90-4,CN1Cc2cc(Cl)c(Cl)cc2[C@H](C(=O)Nc2cncc3cnccc23)C1
17204,BEN-DND-34fc7f90-5,Cc1cc2c(NC(=O)[C@@H]3CNCc4cc(Cl)c(Cl)cc43)cncc2cn1
17205,BEN-DND-34fc7f90-6,O=C(Nc1cncc2ccncc12)[C@@H]1CNCc2cc(Cl)c(Cl)cc21
17206,BEN-DND-34fc7f90-7,O=C(Nc1cncc2cnccc12)[C@@H]1CNCc2cc(Cl)c(Cl)cc21
17207,BEN-DND-34fc7f90-8,CN1Cc2cc(Cl)c(Cl)cc2[C@H](C(=O)Nc2cncc3ccccc23)C1
17215,KAD-UNI-cb0f2bbc-1,O=C1CN(c2ccc(CNC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)cc2)CCN1
17216,KAD-UNI-cb0f2bbc-2,O=C1CN(c2ccc(CNC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)cc2)CC(=O)N1
17217,KAD-UNI-cb0f2bbc-3,Cn1nnc(CNC(=O)OC(C)(C)C)c1CNC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17218,KAD-UNI-cb0f2bbc-4,Cn1c(N2CCCCC2)c(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)c(=O)n(C)c1=O
17219,KAD-UNI-cb0f2bbc-5,CNC(=O)COc1ccc(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc1OC
17220,KAD-UNI-cb0f2bbc-6,NC(=O)c1ccn(-c2ccc(CNC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)cn2)n1
17221,KAD-UNI-cb0f2bbc-7,CC1(n2cc(CNC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)cn2)CCS(=O)(=O)C1
17222,KAD-UNI-cb0f2bbc-8,O=C(Nc1cncc2ccccc12)[C@]1(CNCc2c(N3CCOCC3)nc3ccccn3c2=O)CCOc2ccc(Cl)cc21
17223,KAD-UNI-cb0f2bbc-9,COc1ccc(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc1OCC(N)=O
17224,KAD-UNI-cb0f2bbc-10,CC(C)(C)OC(=O)NC(CCO)CNC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17225,KAD-UNI-cb0f2bbc-11,O=C(Nc1cncc2ccccc12)[C@]1(CNCc2cnn(C3CCS(=O)(=O)C3)c2)CCOc2ccc(Cl)cc21
17226,KAD-UNI-cb0f2bbc-12,CC(C)(C)OC(=O)N1CC(=O)N2CCOCC2(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)C1
17227,KAD-UNI-cb0f2bbc-13,Cn1c(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)nc2c1c(=O)[nH]c(=O)n2C
17228,KAD-UNI-cb0f2bbc-14,COC(=O)c1cnc(Cn2ccc(CNC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)n2)cn1
17229,KAD-UNI-cb0f2bbc-15,O=C(Nc1cncc2ccccc12)[C@]1(CNCc2ccc(S(=O)(=O)O)cc2S(=O)(=O)O)CCOc2ccc(Cl)cc21
17230,KAD-UNI-cb0f2bbc-16,COc1cc(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)cc(OC)c1OCC(N)=O
17231,KAD-UNI-cb0f2bbc-17,Cc1nn(C)c(N2CCOCC2)c1CNC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17232,KAD-UNI-cb0f2bbc-18,O=C(Nc1cncc2ccccc12)[C@]1(CNCc2cnc(N3CCOCC3)nc2)CCOc2ccc(Cl)cc21
17233,KAD-UNI-cb0f2bbc-19,O=C1COc2ncc(CNC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)cc2N1
17234,KAD-UNI-cb0f2bbc-20,Cn1cc(N2CCC(CNC[C@@]3(C(=O)Nc4cncc5ccccc45)CCOc4ccc(Cl)cc43)C2)cn1
17235,KAD-UNI-cb0f2bbc-21,Cn1cc(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)n2ncc(C#N)c12
17236,KAD-UNI-cb0f2bbc-22,O=C1c2ccccc2C(=O)N1CCNC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21
17237,KAD-UNI-cb0f2bbc-23,CNS(=O)(=O)c1cc(CNC[C@@]2(C(=O)Nc3cncc4ccccc34)CCOc3ccc(Cl)cc32)ccc1F
